result,elapsed_ns
SUCCESS,17501
SUCCESS,29600
SUCCESS,23001
SUCCESS,20200
SUCCESS,20899
SUCCESS,17100
SUCCESS,27700
SUCCESS,17600
SUCCESS,18800
SUCCESS,30600
SUCCESS,28500
SUCCESS,31300
SUCCESS,20800
SUCCESS,22800
SUCCESS,18000
SUCCESS,26100
SUCCESS,32300
SUCCESS,34100
SUCCESS,30200
SUCCESS,29700
SUCCESS,28600
SUCCESS,32299
SUCCESS,41100
SUCCESS,32200
SUCCESS,37299
SUCCESS,18199
SUCCESS,56799
SUCCESS,35000
SUCCESS,20400
SUCCESS,25300
SUCCESS,29600
SUCCESS,17600
SUCCESS,16999
SUCCESS,17000
SUCCESS,17100
SUCCESS,17100
SUCCESS,16901
SUCCESS,16900
SUCCESS,17000
SUCCESS,16900
SUCCESS,16799
SUCCESS,17200
SUCCESS,29501
SUCCESS,19701
SUCCESS,17400
SUCCESS,17200
SUCCESS,17001
SUCCESS,17000
SUCCESS,17501
SUCCESS,19599
SUCCESS,16900
SUCCESS,17400
SUCCESS,17101
SUCCESS,29299
SUCCESS,21900
SUCCESS,17600
SUCCESS,19701
SUCCESS,16901
SUCCESS,17501
SUCCESS,17200
SUCCESS,27999
SUCCESS,17499
SUCCESS,17000
SUCCESS,16900
SUCCESS,16799
SUCCESS,17800
SUCCESS,17001
SUCCESS,16800
SUCCESS,16901
SUCCESS,17401
SUCCESS,17600
SUCCESS,16600
SUCCESS,17200
SUCCESS,17099
SUCCESS,17100
SUCCESS,16700
SUCCESS,17000
SUCCESS,17101
SUCCESS,25800
SUCCESS,17400
SUCCESS,17200
SUCCESS,17800
SUCCESS,35600
SUCCESS,36000
SUCCESS,21500
SUCCESS,17500
SUCCESS,23300
SUCCESS,17000
SUCCESS,17400
SUCCESS,17000
SUCCESS,16700
SUCCESS,16800
SUCCESS,17300
SUCCESS,17099
SUCCESS,16800
SUCCESS,17200
SUCCESS,27600
SUCCESS,17700
SUCCESS,17200
SUCCESS,17200
SUCCESS,16700
SUCCESS,16600
SUCCESS,29001
SUCCESS,17299
SUCCESS,29200
SUCCESS,22401
SUCCESS,17400
SUCCESS,16901
SUCCESS,17200
SUCCESS,20200
SUCCESS,17099
SUCCESS,16799
SUCCESS,17399
SUCCESS,16799
SUCCESS,24399
SUCCESS,17400
SUCCESS,17400
SUCCESS,16900
SUCCESS,16799
SUCCESS,17399
SUCCESS,16799
SUCCESS,16799
SUCCESS,19100
SUCCESS,17401
SUCCESS,17000
SUCCESS,17300
SUCCESS,17100
SUCCESS,30300
SUCCESS,35899
SUCCESS,23000
SUCCESS,17400
SUCCESS,16700
SUCCESS,30100
SUCCESS,17700
SUCCESS,18100
SUCCESS,20400
SUCCESS,17099
SUCCESS,26800
SUCCESS,39800
SUCCESS,31600
SUCCESS,18500
SUCCESS,17200
SUCCESS,16600
SUCCESS,18601
SUCCESS,36100
SUCCESS,33000
SUCCESS,21099
SUCCESS,17100
SUCCESS,20701
SUCCESS,17300
SUCCESS,24501
SUCCESS,17300
SUCCESS,17099
SUCCESS,16700
SUCCESS,19301
SUCCESS,17501
SUCCESS,16900
SUCCESS,16900
SUCCESS,16900
SUCCESS,17200
SUCCESS,16900
SUCCESS,19200
SUCCESS,17200
SUCCESS,19000
SUCCESS,16800
SUCCESS,16900
SUCCESS,17400
SUCCESS,29400
SUCCESS,32899
SUCCESS,17900
SUCCESS,17000
SUCCESS,16799
SUCCESS,17200
SUCCESS,16900
SUCCESS,16900
SUCCESS,17400
SUCCESS,17301
SUCCESS,16700
SUCCESS,16500
SUCCESS,21599
SUCCESS,17499
SUCCESS,17200
SUCCESS,16599
SUCCESS,17200
SUCCESS,16900
SUCCESS,16599
SUCCESS,28800
SUCCESS,17500
SUCCESS,19401
SUCCESS,16600
SUCCESS,17301
SUCCESS,17100
SUCCESS,17500
SUCCESS,35000
SUCCESS,35600
SUCCESS,36301
SUCCESS,39000
SUCCESS,32899
SUCCESS,29900
SUCCESS,30500
SUCCESS,32901
SUCCESS,43000
SUCCESS,34000
SUCCESS,30200
SUCCESS,102300
SUCCESS,40900
SUCCESS,26300
SUCCESS,18201
SUCCESS,17699
SUCCESS,17600
SUCCESS,17000
SUCCESS,16799
SUCCESS,16899
SUCCESS,17500
SUCCESS,22300
SUCCESS,17000
SUCCESS,17099
SUCCESS,17299
SUCCESS,16899
SUCCESS,16700
SUCCESS,16999
SUCCESS,17000
SUCCESS,24499
SUCCESS,17100
SUCCESS,17001
SUCCESS,16700
SUCCESS,16700
SUCCESS,20000
SUCCESS,17200
SUCCESS,21699
SUCCESS,32000
SUCCESS,26100
SUCCESS,27100
SUCCESS,35499
SUCCESS,29600
SUCCESS,20100
SUCCESS,17800
SUCCESS,16799
SUCCESS,18599
SUCCESS,17100
SUCCESS,27900
SUCCESS,17501
SUCCESS,17101
SUCCESS,16899
SUCCESS,16800
SUCCESS,17400
SUCCESS,16899
SUCCESS,22399
SUCCESS,34001
SUCCESS,30601
SUCCESS,30000
SUCCESS,20901
SUCCESS,17200
SUCCESS,20400
SUCCESS,22399
SUCCESS,17100
SUCCESS,17200
SUCCESS,17200
SUCCESS,27000
SUCCESS,17700
SUCCESS,17300
SUCCESS,17100
SUCCESS,17000
SUCCESS,17200
SUCCESS,17200
SUCCESS,17000
SUCCESS,24901
SUCCESS,17300
SUCCESS,16999
SUCCESS,17000
SUCCESS,17101
SUCCESS,17200
SUCCESS,17101
SUCCESS,16700
SUCCESS,17400
SUCCESS,16999
SUCCESS,25700
SUCCESS,17500
SUCCESS,19900
SUCCESS,16901
SUCCESS,16800
SUCCESS,17500
SUCCESS,17000
SUCCESS,16700
SUCCESS,16999
SUCCESS,17900
SUCCESS,32900
SUCCESS,34600
SUCCESS,21899
SUCCESS,17300
SUCCESS,17300
SUCCESS,20199
SUCCESS,16899
SUCCESS,17100
SUCCESS,24200
SUCCESS,17100
SUCCESS,17400
SUCCESS,17300
SUCCESS,17099
SUCCESS,16899
SUCCESS,16899
SUCCESS,17600
SUCCESS,17099
SUCCESS,16799
SUCCESS,19600
SUCCESS,17400
SUCCESS,17100
SUCCESS,17099
SUCCESS,17100
SUCCESS,17401
SUCCESS,17000
SUCCESS,17000
SUCCESS,27500
SUCCESS,17400
SUCCESS,17101
SUCCESS,20100
SUCCESS,18501
SUCCESS,19600
SUCCESS,17200
SUCCESS,17100
SUCCESS,20500
SUCCESS,24700
SUCCESS,18501
SUCCESS,27799
SUCCESS,36200
SUCCESS,23300
SUCCESS,19300
SUCCESS,18701
SUCCESS,17301
SUCCESS,16801
SUCCESS,70400
SUCCESS,25000
SUCCESS,31400
SUCCESS,36100
SUCCESS,25300
SUCCESS,17501
SUCCESS,17799
SUCCESS,17200
SUCCESS,17001
SUCCESS,28900
SUCCESS,35100
SUCCESS,24400
SUCCESS,17999
SUCCESS,20500
SUCCESS,17300
SUCCESS,17200
SUCCESS,16901
SUCCESS,16700
SUCCESS,26801
SUCCESS,37000
SUCCESS,23300
SUCCESS,17400
SUCCESS,16999
SUCCESS,17000
SUCCESS,28800
SUCCESS,35700
SUCCESS,26500
SUCCESS,17500
SUCCESS,20300
SUCCESS,17500
SUCCESS,17100
SUCCESS,16900
SUCCESS,17299
SUCCESS,17100
SUCCESS,16900
SUCCESS,20600
SUCCESS,37699
SUCCESS,26200
SUCCESS,25700
SUCCESS,25800
SUCCESS,26801
SUCCESS,26399
SUCCESS,25600
SUCCESS,25901
SUCCESS,25800
SUCCESS,26200
SUCCESS,25800
SUCCESS,25899
SUCCESS,26500
SUCCESS,25800
SUCCESS,30600
SUCCESS,25800
SUCCESS,25800
SUCCESS,30501
SUCCESS,36801
SUCCESS,18999
SUCCESS,16900
SUCCESS,16799
SUCCESS,17100
SUCCESS,16700
SUCCESS,16600
SUCCESS,16599
SUCCESS,17100
SUCCESS,16500
SUCCESS,16600
SUCCESS,16501
SUCCESS,20000
SUCCESS,16500
SUCCESS,16601
SUCCESS,16899
SUCCESS,16900
SUCCESS,16700
SUCCESS,23900
SUCCESS,25000
SUCCESS,32900
SUCCESS,30900
SUCCESS,26799
SUCCESS,17900
SUCCESS,17001
SUCCESS,20100
SUCCESS,16600
SUCCESS,17200
SUCCESS,16600
SUCCESS,16701
SUCCESS,16599
SUCCESS,17000
SUCCESS,17301
SUCCESS,59000
SUCCESS,41000
SUCCESS,23200
SUCCESS,31601
SUCCESS,35200
SUCCESS,35200
SUCCESS,21901
SUCCESS,17400
SUCCESS,17200
SUCCESS,22900
SUCCESS,17200
SUCCESS,16801
SUCCESS,17301
SUCCESS,17200
SUCCESS,16800
SUCCESS,16800
SUCCESS,17200
SUCCESS,17100
SUCCESS,20199
SUCCESS,17299
SUCCESS,17400
SUCCESS,24700
SUCCESS,17099
SUCCESS,17000
SUCCESS,17200
SUCCESS,17001
SUCCESS,16900
SUCCESS,17301
SUCCESS,17100
SUCCESS,16700
SUCCESS,16901
SUCCESS,20600
SUCCESS,17099
SUCCESS,16899
SUCCESS,17400
SUCCESS,17301
SUCCESS,17000
SUCCESS,16799
SUCCESS,17100
SUCCESS,26100
SUCCESS,17100
SUCCESS,17001
SUCCESS,17200
SUCCESS,16799
SUCCESS,31399
SUCCESS,39801
SUCCESS,23400
SUCCESS,17599
SUCCESS,17000
SUCCESS,16901
SUCCESS,17700
SUCCESS,17300
SUCCESS,16800
SUCCESS,16700
SUCCESS,17401
SUCCESS,16900
SUCCESS,17100
SUCCESS,26699
SUCCESS,18400
SUCCESS,17200
SUCCESS,17000
SUCCESS,17300
SUCCESS,17600
SUCCESS,16800
SUCCESS,17300
SUCCESS,17101
SUCCESS,16899
SUCCESS,16799
SUCCESS,17000
SUCCESS,17200
SUCCESS,16799
SUCCESS,19199
SUCCESS,17300
SUCCESS,16800
SUCCESS,16599
SUCCESS,23900
SUCCESS,17500
SUCCESS,17100
SUCCESS,16699
SUCCESS,17000
SUCCESS,17200
SUCCESS,16600
SUCCESS,16700
SUCCESS,17200
SUCCESS,19200
SUCCESS,16700
SUCCESS,16700
SUCCESS,17200
SUCCESS,16700
SUCCESS,16600
SUCCESS,17001
SUCCESS,17100
SUCCESS,16801
SUCCESS,24401
SUCCESS,17700
SUCCESS,16700
SUCCESS,16700
SUCCESS,19400
SUCCESS,17200
SUCCESS,16801
SUCCESS,16900
SUCCESS,17101
SUCCESS,17100
SUCCESS,16900
SUCCESS,16701
SUCCESS,17200
SUCCESS,17100
SUCCESS,16700
SUCCESS,16699
SUCCESS,17400
SUCCESS,19100
SUCCESS,24101
SUCCESS,17200
SUCCESS,17200
SUCCESS,16599
SUCCESS,16500
SUCCESS,16800
SUCCESS,18000
SUCCESS,33899
SUCCESS,31900
SUCCESS,21700
SUCCESS,17600
SUCCESS,17499
SUCCESS,20300
SUCCESS,17799
SUCCESS,17399
SUCCESS,17000
SUCCESS,16801
SUCCESS,17101
SUCCESS,28500
SUCCESS,18299
SUCCESS,17100
SUCCESS,17200
SUCCESS,17299
SUCCESS,17800
SUCCESS,16900
SUCCESS,29099
SUCCESS,29401
SUCCESS,28099
SUCCESS,27099
SUCCESS,27399
SUCCESS,26400
SUCCESS,26801
SUCCESS,26800
SUCCESS,23501
SUCCESS,23800
SUCCESS,24701
SUCCESS,36200
SUCCESS,24700
SUCCESS,24501
SUCCESS,24999
SUCCESS,24400
SUCCESS,24201
SUCCESS,24099
SUCCESS,24100
SUCCESS,25100
SUCCESS,24199
SUCCESS,24501
SUCCESS,26100
SUCCESS,24700
SUCCESS,25500
SUCCESS,24399
SUCCESS,25399
SUCCESS,25500
SUCCESS,24100
SUCCESS,42000
SUCCESS,28400
SUCCESS,27101
SUCCESS,26000
SUCCESS,28900
SUCCESS,29501
SUCCESS,28700
SUCCESS,28001
SUCCESS,28600
SUCCESS,26399
SUCCESS,30100
SUCCESS,27001
SUCCESS,17800
SUCCESS,17500
SUCCESS,17300
SUCCESS,17000
SUCCESS,31600
SUCCESS,33401
SUCCESS,45901
SUCCESS,30300
SUCCESS,20000
SUCCESS,18799
SUCCESS,18600
SUCCESS,40700
SUCCESS,28500
SUCCESS,19899
SUCCESS,27400
SUCCESS,31700
SUCCESS,32800
SUCCESS,28800
SUCCESS,30800
SUCCESS,36401
SUCCESS,32700
SUCCESS,30701
SUCCESS,31500
SUCCESS,29499
SUCCESS,58399
SUCCESS,50200
SUCCESS,23300
SUCCESS,19200
SUCCESS,17700
SUCCESS,17100
SUCCESS,18400
SUCCESS,16401
SUCCESS,15500
SUCCESS,15300
SUCCESS,15500
SUCCESS,15500
SUCCESS,15001
SUCCESS,15100
SUCCESS,19100
SUCCESS,15600
SUCCESS,15200
SUCCESS,15100
SUCCESS,15100
SUCCESS,15699
SUCCESS,15199
SUCCESS,15300
SUCCESS,20901
SUCCESS,15801
SUCCESS,15800
SUCCESS,22500
SUCCESS,31901
SUCCESS,22700
SUCCESS,15700
SUCCESS,15601
SUCCESS,15101
SUCCESS,15000
SUCCESS,15800
SUCCESS,31601
SUCCESS,33700
SUCCESS,22799
SUCCESS,22200
SUCCESS,27500
SUCCESS,18301
SUCCESS,19300
SUCCESS,30999
SUCCESS,20901
SUCCESS,15500
SUCCESS,15600
SUCCESS,21999
SUCCESS,30199
SUCCESS,34300
SUCCESS,23800
SUCCESS,16300
SUCCESS,15699
SUCCESS,15500
SUCCESS,15100
SUCCESS,16100
SUCCESS,28400
SUCCESS,35800
SUCCESS,29399
SUCCESS,28400
SUCCESS,19900
SUCCESS,15600
SUCCESS,15300
SUCCESS,15500
SUCCESS,24900
SUCCESS,38200
SUCCESS,25600
SUCCESS,27601
SUCCESS,31901
SUCCESS,16900
SUCCESS,24401
SUCCESS,31699
SUCCESS,33600
SUCCESS,29100
SUCCESS,28300
SUCCESS,28099
SUCCESS,31500
SUCCESS,34099
SUCCESS,28099
SUCCESS,19100
SUCCESS,20200
SUCCESS,15701
SUCCESS,27200
SUCCESS,25400
SUCCESS,15901
SUCCESS,15300
SUCCESS,15700
SUCCESS,15300
SUCCESS,15601
SUCCESS,17500
SUCCESS,15800
SUCCESS,15299
SUCCESS,14999
SUCCESS,15200
SUCCESS,15600
SUCCESS,15500
SUCCESS,22000
SUCCESS,57901
SUCCESS,21900
SUCCESS,16199
SUCCESS,15500
SUCCESS,15099
SUCCESS,15900
SUCCESS,30301
SUCCESS,37700
SUCCESS,32200
SUCCESS,27101
SUCCESS,39101
SUCCESS,20401
SUCCESS,20899
SUCCESS,15401
SUCCESS,15200
SUCCESS,15300
SUCCESS,15899
SUCCESS,15200
SUCCESS,15200
SUCCESS,15100
SUCCESS,17900
SUCCESS,27400
SUCCESS,18100
SUCCESS,15500
SUCCESS,15500
SUCCESS,18400
SUCCESS,15200
SUCCESS,15300
SUCCESS,15300
SUCCESS,15001
SUCCESS,14901
SUCCESS,15300
SUCCESS,15201
SUCCESS,14900
SUCCESS,15401
SUCCESS,15400
SUCCESS,15300
SUCCESS,15000
SUCCESS,17700
SUCCESS,15500
SUCCESS,15400
SUCCESS,15199
SUCCESS,14900
SUCCESS,15001
SUCCESS,15401
SUCCESS,15100
SUCCESS,14999
SUCCESS,14999
SUCCESS,15300
SUCCESS,15500
SUCCESS,15000
SUCCESS,17000
SUCCESS,15200
SUCCESS,15300
SUCCESS,15000
SUCCESS,14900
SUCCESS,15399
SUCCESS,15200
SUCCESS,14901
SUCCESS,15100
SUCCESS,14999
SUCCESS,15300
SUCCESS,15000
SUCCESS,14699
SUCCESS,21700
SUCCESS,16400
SUCCESS,15200
SUCCESS,15000
SUCCESS,15000
SUCCESS,15400
SUCCESS,15000
SUCCESS,15000
SUCCESS,15001
SUCCESS,15501
SUCCESS,15401
SUCCESS,15200
SUCCESS,15000
SUCCESS,15200
SUCCESS,17601
SUCCESS,15100
SUCCESS,15000
SUCCESS,15201
SUCCESS,15300
SUCCESS,15001
SUCCESS,15001
SUCCESS,14800
SUCCESS,15600
SUCCESS,15100
SUCCESS,15400
SUCCESS,14800
SUCCESS,15500
SUCCESS,17400
SUCCESS,15000
SUCCESS,14901
SUCCESS,15201
SUCCESS,15400
SUCCESS,16901
SUCCESS,15300
SUCCESS,15400
SUCCESS,15401
SUCCESS,15000
SUCCESS,15300
SUCCESS,15301
SUCCESS,15300
SUCCESS,18800
SUCCESS,15201
SUCCESS,15500
SUCCESS,15201
SUCCESS,14900
SUCCESS,14800
SUCCESS,14900
SUCCESS,15701
SUCCESS,15101
SUCCESS,15000
SUCCESS,14899
SUCCESS,16300
SUCCESS,16500
SUCCESS,17600
SUCCESS,14900
SUCCESS,15400
SUCCESS,33400
SUCCESS,17099
SUCCESS,15699
SUCCESS,15100
SUCCESS,15000
SUCCESS,15000
SUCCESS,17100
SUCCESS,15900
SUCCESS,14901
SUCCESS,15100
SUCCESS,18101
SUCCESS,15500
SUCCESS,15100
SUCCESS,14899
SUCCESS,15300
SUCCESS,21300
SUCCESS,15300
SUCCESS,15100
SUCCESS,15300
SUCCESS,15401
SUCCESS,15099
SUCCESS,14900
SUCCESS,15300
SUCCESS,18099
SUCCESS,15200
SUCCESS,15300
SUCCESS,15500
SUCCESS,15399
SUCCESS,26600
SUCCESS,22000
SUCCESS,16900
SUCCESS,15500
SUCCESS,15000
SUCCESS,14899
SUCCESS,15501
SUCCESS,15001
SUCCESS,17801
SUCCESS,14999
SUCCESS,15400
SUCCESS,15001
SUCCESS,14901
SUCCESS,14899
SUCCESS,15300
SUCCESS,15200
SUCCESS,14899
SUCCESS,17600
SUCCESS,15201
SUCCESS,16601
SUCCESS,15000
SUCCESS,14800
SUCCESS,15800
SUCCESS,15400
SUCCESS,15101
SUCCESS,14899
SUCCESS,15200
SUCCESS,15500
SUCCESS,14999
SUCCESS,14900
SUCCESS,15099
SUCCESS,15400
SUCCESS,15101
SUCCESS,14900
SUCCESS,14999
SUCCESS,17800
SUCCESS,15100
SUCCESS,14900
SUCCESS,15100
SUCCESS,15701
SUCCESS,15300
SUCCESS,14900
SUCCESS,14900
SUCCESS,15199
SUCCESS,15199
SUCCESS,14999
SUCCESS,15000
SUCCESS,15001
SUCCESS,18001
SUCCESS,15201
SUCCESS,14900
SUCCESS,14900
SUCCESS,16900
SUCCESS,15200
SUCCESS,14901
SUCCESS,14899
SUCCESS,15300
SUCCESS,15100
SUCCESS,15001
SUCCESS,15500
SUCCESS,15200
SUCCESS,18000
SUCCESS,15000
SUCCESS,15000
SUCCESS,15300
SUCCESS,15200
SUCCESS,15001
SUCCESS,15000
SUCCESS,15099
SUCCESS,15499
SUCCESS,14900
SUCCESS,15300
SUCCESS,14899
SUCCESS,15400
SUCCESS,17301
SUCCESS,15101
SUCCESS,14899
SUCCESS,15400
SUCCESS,15401
SUCCESS,15300
SUCCESS,15000
SUCCESS,15400
SUCCESS,15099
SUCCESS,15199
SUCCESS,15099
SUCCESS,15199
SUCCESS,15300
SUCCESS,17300
SUCCESS,15100
SUCCESS,15100
SUCCESS,15500
SUCCESS,15200
SUCCESS,15000
SUCCESS,15000
SUCCESS,15099
SUCCESS,15200
SUCCESS,15201
SUCCESS,15001
SUCCESS,15101
SUCCESS,15300
SUCCESS,17300
SUCCESS,15201
SUCCESS,15201
SUCCESS,15300
SUCCESS,15100
SUCCESS,15000
SUCCESS,15000
SUCCESS,15400
SUCCESS,15199
SUCCESS,15100
SUCCESS,14900
SUCCESS,15400
SUCCESS,15099
SUCCESS,17300
SUCCESS,15200
SUCCESS,15300
SUCCESS,15300
SUCCESS,14900
SUCCESS,15001
SUCCESS,15300
SUCCESS,19400
SUCCESS,15699
SUCCESS,14999
SUCCESS,15300
SUCCESS,15500
SUCCESS,15100
SUCCESS,14999
SUCCESS,15800
SUCCESS,15399
SUCCESS,15100
SUCCESS,15200
SUCCESS,15101
SUCCESS,15399
SUCCESS,14999
SUCCESS,14900
SUCCESS,14900
SUCCESS,15300
SUCCESS,14999
SUCCESS,15099
SUCCESS,15300
SUCCESS,17600
SUCCESS,15201
SUCCESS,15000
SUCCESS,15001
SUCCESS,15201
SUCCESS,15200
SUCCESS,15000
SUCCESS,15000
SUCCESS,15300
SUCCESS,15300
SUCCESS,15000
SUCCESS,15000
SUCCESS,14800
SUCCESS,17800
SUCCESS,15101
SUCCESS,15100
SUCCESS,15500
SUCCESS,15400
SUCCESS,15100
SUCCESS,14999
SUCCESS,14900
SUCCESS,15199
SUCCESS,15300
SUCCESS,15500
SUCCESS,14900
SUCCESS,15101
SUCCESS,17700
SUCCESS,16299
SUCCESS,15199
SUCCESS,15200
SUCCESS,15301
SUCCESS,14900
SUCCESS,16301
SUCCESS,15000
SUCCESS,15399
SUCCESS,15199
SUCCESS,14900
SUCCESS,14900
SUCCESS,15300
SUCCESS,17700
SUCCESS,15101
SUCCESS,14899
SUCCESS,15200
SUCCESS,15399
SUCCESS,14800
SUCCESS,15100
SUCCESS,16499
SUCCESS,15500
SUCCESS,14900
SUCCESS,15300
SUCCESS,15300
SUCCESS,15401
SUCCESS,17400
SUCCESS,15100
SUCCESS,15200
SUCCESS,15300
SUCCESS,15001
SUCCESS,15001
SUCCESS,15101
SUCCESS,15600
SUCCESS,15101
SUCCESS,15100
SUCCESS,14901
SUCCESS,15300
SUCCESS,17100
SUCCESS,15300
SUCCESS,15601
SUCCESS,16501
SUCCESS,17499
SUCCESS,15200
SUCCESS,15500
SUCCESS,15699
SUCCESS,15300
SUCCESS,17000
SUCCESS,15499
SUCCESS,16501
SUCCESS,15300
SUCCESS,15000
SUCCESS,15401
SUCCESS,15800
SUCCESS,15201
SUCCESS,15300
SUCCESS,15801
SUCCESS,16400
SUCCESS,15200
SUCCESS,15101
SUCCESS,15501
SUCCESS,15600
SUCCESS,18601
SUCCESS,15200
SUCCESS,15500
SUCCESS,15700
SUCCESS,15599
SUCCESS,15500
SUCCESS,15501
SUCCESS,16100
SUCCESS,15700
SUCCESS,15300
SUCCESS,15400
SUCCESS,15899
SUCCESS,15700
SUCCESS,18101
SUCCESS,15500
SUCCESS,15300
SUCCESS,15699
SUCCESS,14900
SUCCESS,15199
SUCCESS,15600
SUCCESS,15799
SUCCESS,15600
SUCCESS,15100
SUCCESS,15401
SUCCESS,15900
SUCCESS,19699
SUCCESS,17799
SUCCESS,15400
SUCCESS,15500
SUCCESS,15300
SUCCESS,15400
SUCCESS,15500
SUCCESS,15600
SUCCESS,15600
SUCCESS,15300
SUCCESS,15599
SUCCESS,16099
SUCCESS,16299
SUCCESS,28700
SUCCESS,32000
SUCCESS,23000
SUCCESS,27600
SUCCESS,19700
SUCCESS,15500
SUCCESS,15400
SUCCESS,15201
SUCCESS,15100
SUCCESS,14999
SUCCESS,15200
SUCCESS,15200
SUCCESS,15100
SUCCESS,15101
SUCCESS,18100
SUCCESS,15500
SUCCESS,15000
SUCCESS,15099
SUCCESS,14999
SUCCESS,15500
SUCCESS,15100
SUCCESS,14999
SUCCESS,15199
SUCCESS,15300
SUCCESS,15199
SUCCESS,15000
SUCCESS,14901
SUCCESS,17600
SUCCESS,15201
SUCCESS,14900
SUCCESS,20501
SUCCESS,15899
SUCCESS,16700
SUCCESS,15300
SUCCESS,15001
SUCCESS,15700
SUCCESS,16600
SUCCESS,23100
SUCCESS,15601
SUCCESS,15500
SUCCESS,15101
SUCCESS,15600
SUCCESS,15100
SUCCESS,15701
SUCCESS,15000
SUCCESS,14900
SUCCESS,15000
SUCCESS,15199
SUCCESS,15300
SUCCESS,15101
SUCCESS,15100
SUCCESS,15199
SUCCESS,16900
SUCCESS,15099
SUCCESS,17400
SUCCESS,15201
SUCCESS,15100
SUCCESS,15100
SUCCESS,14900
SUCCESS,15200
SUCCESS,15100
SUCCESS,16500
SUCCESS,15000
SUCCESS,14900
SUCCESS,15500
SUCCESS,15000
SUCCESS,15100
SUCCESS,17501
SUCCESS,15799
SUCCESS,15100
SUCCESS,15101
SUCCESS,14800
SUCCESS,15200
SUCCESS,15201
SUCCESS,15099
SUCCESS,15100
SUCCESS,15200
SUCCESS,15201
SUCCESS,15101
SUCCESS,14900
SUCCESS,17500
SUCCESS,15300
SUCCESS,15101
SUCCESS,15100
SUCCESS,15001
SUCCESS,15401
SUCCESS,14900
SUCCESS,14999
SUCCESS,15100
SUCCESS,15300
SUCCESS,15201
SUCCESS,14999
SUCCESS,14999
SUCCESS,17599
SUCCESS,15400
SUCCESS,15199
SUCCESS,14900
SUCCESS,15300
SUCCESS,16700
SUCCESS,15099
SUCCESS,14800
SUCCESS,15200
SUCCESS,15099
SUCCESS,14899
SUCCESS,14899
SUCCESS,15100
SUCCESS,17900
SUCCESS,15199
SUCCESS,15400
SUCCESS,15099
SUCCESS,15199
SUCCESS,20200
SUCCESS,15300
SUCCESS,15000
SUCCESS,15600
SUCCESS,15099
SUCCESS,15000
SUCCESS,15101
SUCCESS,15399
SUCCESS,17800
SUCCESS,15201
SUCCESS,15201
SUCCESS,15200
SUCCESS,15200
SUCCESS,15100
SUCCESS,15001
SUCCESS,15300
SUCCESS,15400
SUCCESS,15099
SUCCESS,14999
SUCCESS,14800
SUCCESS,15400
SUCCESS,17299
SUCCESS,15100
SUCCESS,15200
SUCCESS,63400
SUCCESS,63399
SUCCESS,37600
SUCCESS,24399
SUCCESS,18400
SUCCESS,16700
SUCCESS,16000
SUCCESS,15800
SUCCESS,16500
SUCCESS,15800
SUCCESS,16100
SUCCESS,16901
SUCCESS,16000
SUCCESS,15500
SUCCESS,15400
SUCCESS,15199
SUCCESS,15900
SUCCESS,15300
SUCCESS,15400
SUCCESS,15500
SUCCESS,15799
SUCCESS,15400
SUCCESS,15200
SUCCESS,15401
SUCCESS,19100
SUCCESS,15400
SUCCESS,15300
SUCCESS,15300
SUCCESS,15401
SUCCESS,16000
SUCCESS,15199
SUCCESS,15200
SUCCESS,15500
SUCCESS,15700
SUCCESS,15300
SUCCESS,15300
SUCCESS,15500
SUCCESS,18300
SUCCESS,15300
SUCCESS,15200
SUCCESS,15501
SUCCESS,15500
SUCCESS,15401
SUCCESS,15100
SUCCESS,15601
SUCCESS,15500
SUCCESS,15301
SUCCESS,15200
SUCCESS,15301
SUCCESS,15700
SUCCESS,18000
SUCCESS,15300
SUCCESS,15401
SUCCESS,15901
SUCCESS,15400
SUCCESS,15300
SUCCESS,15200
SUCCESS,15901
SUCCESS,15300
SUCCESS,15201
SUCCESS,15199
SUCCESS,15500
SUCCESS,15600
SUCCESS,17800
SUCCESS,15400
SUCCESS,15600
SUCCESS,15600
SUCCESS,15299
SUCCESS,15200
SUCCESS,15800
SUCCESS,15599
SUCCESS,15200
SUCCESS,15201
SUCCESS,15400
SUCCESS,15600
SUCCESS,15300
SUCCESS,18099
SUCCESS,15500
SUCCESS,37300
SUCCESS,29201
SUCCESS,16500
SUCCESS,16200
SUCCESS,15400
SUCCESS,15601
SUCCESS,15601
SUCCESS,15299
SUCCESS,15300
SUCCESS,15500
SUCCESS,15500
SUCCESS,19499
SUCCESS,16000
SUCCESS,15501
SUCCESS,15600
SUCCESS,15301
SUCCESS,15300
SUCCESS,15399
SUCCESS,16000
SUCCESS,15100
SUCCESS,15300
SUCCESS,15300
SUCCESS,15900
SUCCESS,15300
SUCCESS,17700
SUCCESS,15199
SUCCESS,15800
SUCCESS,15100
SUCCESS,15300
SUCCESS,15000
SUCCESS,15700
SUCCESS,15300
SUCCESS,15200
SUCCESS,14901
SUCCESS,15300
SUCCESS,15400
SUCCESS,15300
SUCCESS,17700
SUCCESS,15501
SUCCESS,15600
SUCCESS,15101
SUCCESS,28001
SUCCESS,34301
SUCCESS,32000
SUCCESS,22700
SUCCESS,16200
SUCCESS,15301
SUCCESS,15500
SUCCESS,15600
SUCCESS,15100
SUCCESS,15100
SUCCESS,16000
SUCCESS,15900
SUCCESS,15300
SUCCESS,15200
SUCCESS,15399
SUCCESS,15599
SUCCESS,15200
SUCCESS,15201
SUCCESS,15499
